,Genus_Species,Latitude,Longitude
1089,Gilia_cana,35.23629111,-114.20103
1090,Gilia_clokeyi,35.23585,-114.2010181
1091,Gilia_stellata,35.23585389,-114.1965869
1092,Gilia_stellata,35.23626028,-114.2029892
1093,Grayia_spinosa,35.23583806,-114.2011642
1094,Grayia_spinosa,35.23614306,-114.201045
1095,Grayia_spinosa,35.23630917,-114.2010589
1096,Hieracium_nudicaule,35.23474889,-114.1971719
1097,Krameria_erecta,35.23757694,-114.1997758
1098,Langloisia_setosissima,35.23596306,-114.2010031
1099,Langloisia_setosissima,35.23603611,-114.20097
1100,Langloisia_setosissima,35.23840611,-114.2010581
1101,Larrea_tridentada,35.23179,-115.794359
1102,Larrea_tridentada,35.231793,-115.794085
1103,Larrea_tridentada,35.231843,-115.794562
1104,Larrea_tridentada,35.231849,-115.794288
1105,Larrea_tridentada,35.231857,-115.793867
1106,Larrea_tridentada,35.231882,-115.793606
1107,Larrea_tridentada,35.231888,-115.794421
1108,Larrea_tridentada,35.23198,-115.794417
1109,Larrea_tridentada,35.23198,-115.794192
1110,Larrea_tridentada,35.232024,-115.794445
1111,Larrea_tridentada,35.232037,-115.794113
1112,Larrea_tridentada,35.232085,-115.793802
1113,Larrea_tridentada,35.232227,-115.793602
1114,Larrea_tridentada,35.232275,-115.793916
1115,Larrea_tridentada,35.232483,-115.793603
1116,Larrea_tridentada,35.232561,-115.793792
1117,Larrea_tridentada,35.232569,-115.794045
1118,Larrea_tridentada,35.232647,-115.793598
1119,Larrea_tridentada,35.232671,-115.793993
1120,Larrea_tridentada,35.232677,-115.793892
1121,Larrea_tridentada,35.232685,-115.794458
1122,Larrea_tridentada,35.235453,-115.802403
1123,Larrea_tridentada,35.235597,-115.801347
1124,Larrea_tridentada,35.235763,-115.802264
1125,Larrea_tridentada,35.235777,-115.802137
1126,Larrea_tridentada,35.236034,-115.801695
1127,Larrea_tridentada,35.236036,-115.801601
1128,Larrea_tridentada,35.236048,-115.801528
1129,Larrea_tridentada,35.23605,-115.801499
1130,Larrea_tridentada,35.236182,-115.802035
1131,Larrea_tridentada,35.236208,-115.802012
1132,Larrea_tridentata,35.231875,-115.796429
1133,Larrea_tridentata,35.231895,-115.795865
1134,Larrea_tridentata,35.23192,-115.79612
1135,Larrea_tridentata,35.231954,-115.796703
1136,Larrea_tridentata,35.231997,-115.796112
1137,Larrea_tridentata,35.232096,-115.796387
1138,Larrea_tridentata,35.232118,-115.795822
1139,Larrea_tridentata,35.232232,-115.796751
1140,Larrea_tridentata,35.232423,-115.796029
1141,Larrea_tridentata,35.232448,-115.796496
1142,Larrea_tridentata,35.232467,-115.796035
1143,Larrea_tridentata,35.232483,-115.795745
1144,Larrea_tridentata,35.232501,-115.796626
1145,Larrea_tridentata,35.232553,-115.796036
1146,Larrea_tridentata,35.232554,-115.795856
1147,Larrea_tridentata,35.23458389,-114.1971319
1148,Larrea_tridentata,35.23458417,-114.1969981
1149,Larrea_tridentata,35.23458611,-114.1970808
1150,Larrea_tridentata,35.23515111,-114.1966331
1151,Larrea_tridentata,35.23603611,-114.19812
1152,Larrea_tridentata,35.23619889,-114.1979081
1153,Larrea_tridentata,35.23625389,-114.2010619
1154,Larrea_tridentata,35.236785,-114.2023269
1155,Larrea_tridentata,35.23761389,-114.1997958
1156,Larrea_tridentata,35.23762694,-114.1998219
1157,Larrea_tridentata,35.23819611,-114.2012869
1158,Larrea_tridentata,35.23819694,-114.201205
1159,Larrea_tridentata,35.2383,-114.201345
1160,Larrea_tridentata,35.23840611,-114.2010581
1161,Larrea_tridentata,35.23855111,-114.2009561
1162,Larrea_tridentata,35.238655,-114.2011869
1163,Larrea_tridentata,35.23865611,-114.2012311
1164,Larrea_tridentata,35.23867306,-114.2010381
1165,Larrea_tridentata,35.23885194,-114.2014431
1166,Lepidium_andersonii,35.23724111,-114.1993031
1167,Lepidium_densiflorum,35.23449583,-114.1964389
1168,Lepidium_densiflorum,35.23544889,-114.1968519
1169,Lepidium_densiflorum,35.23553583,-114.19658
1170,Lepidium_densiflorum,35.23557917,-114.2010889
1171,Lepidium_densiflorum,35.23560306,-114.1980431
1172,Lepidium_densiflorum,35.23568889,-114.2011689
1173,Lepidium_densiflorum,35.23572889,-114.2011331
1174,Lepidium_densiflorum,35.23574306,-114.1965681
1175,Lepidium_densiflorum,35.23576889,-114.1970119
1176,Lepidium_densiflorum,35.23577611,-114.1979758
1177,Lepidium_densiflorum,35.23579194,-114.2009939
1178,Lepidium_densiflorum,35.23582194,-114.1978469
1179,Lepidium_densiflorum,35.23584194,-114.2009481
1180,Lepidium_densiflorum,35.23585,-114.2010181
1181,Lepidium_densiflorum,35.23585389,-114.1965869
1182,Lepidium_densiflorum,35.235885,-114.2009511
1183,Lepidium_densiflorum,35.23593194,-114.200925
1184,Lepidium_densiflorum,35.235955,-114.196825
1185,Lepidium_densiflorum,35.23596306,-114.2010031
1186,Lepidium_densiflorum,35.23598028,-114.2009461
1187,Lepidium_densiflorum,35.23675389,-114.2027381
1188,Lepidium_densiflorum,35.23707889,-114.2020469
1189,Lepidium_densiflorum,35.23822806,-114.2012269
1190,Lepidium_densiflorum,35.23825889,-114.2012542
1191,Lepidium_densiflorum,35.23828611,-114.20129
1192,Lepidium_densiflorum,35.2383,-114.201345
1193,Lepidium_densiflorum,35.23835083,-114.20137
1194,Lepidium_densiflorum,35.23838389,-114.2014339
1195,Lepidium_densiflorum,35.23842806,-114.2016608
1196,Lepidium_densiflorum,35.238435,-114.2014131
1197,Lepidium_densiflorum,35.23844111,-114.2015811
1198,Lepidium_densiflorum,35.23845306,-114.2014161
1199,Lepidium_densiflorum,35.23847083,-114.2016969
1200,Lepidium_densiflorum,35.23847389,-114.2016261
1201,Lepidium_densiflorum,35.238525,-114.20171
1202,Lepidium_densiflorum,35.23853111,-114.2017489
1203,Lepidium_densiflorum,35.23853694,-114.2016939
1204,Lepidium_densiflorum,35.23857194,-114.2018439
1205,Lepidium_densiflorum,35.23861,-114.2018981
1206,Lepidium_densiflorum,35.23863389,-114.2013669
1207,Lepidium_densiflorum,35.23867806,-114.2011008
1208,Lepidium_densiflorum,35.238715,-114.2011361
1209,Lepidium_densiflorum,35.23876,-114.2012019
1210,Lepidium_densiflorum,35.23878417,-114.2009861
1211,Lepidium_fremontii,35.23626028,-114.2029892
1212,Lepidium_fremontii,35.23626028,-114.2029892
1213,Lepidium_fremontii,35.23626028,-114.2029892
1214,Lepidium_fremontii,35.23626444,-114.2025717
1215,Lupinus_concinnus,35.23612694,-114.2009489
1216,Lycium_andersonii,35.231774,-115.79363
1217,Lycium_andersonii,35.231783,-115.793979
1218,Lycium_andersonii,35.231807,-115.794245
1219,Lycium_andersonii,35.231811,-115.79446
1220,Lycium_andersonii,35.231843,-115.794562
1221,Lycium_andersonii,35.23192,-115.79612
1222,Lycium_andersonii,35.231984,-115.794259
1223,Lycium_andersonii,35.231997,-115.796112
1224,Lycium_andersonii,35.23204,-115.794652
1225,Lycium_andersonii,35.232046,-115.794544
1226,Lycium_andersonii,35.232058,-115.794339
1227,Lycium_andersonii,35.232076,-115.794412
1228,Lycium_andersonii,35.232079,-115.794285
1229,Lycium_andersonii,35.232171,-115.795969
1230,Lycium_andersonii,35.232174,-115.794163
1231,Lycium_andersonii,35.232218,-115.795991
1232,Lycium_andersonii,35.232227,-115.793602
1233,Lycium_andersonii,35.232275,-115.793916
1234,Lycium_andersonii,35.232302,-115.796511
1235,Lycium_andersonii,35.23238,-115.793578
1236,Lycium_andersonii,35.232483,-115.795745
1237,Lycium_andersonii,35.232498,-115.795736
1238,Lycium_andersonii,35.232576,-115.794197
1239,Lycium_andersonii,35.235591,-115.801859
1240,Lycium_andersonii,35.235779,-115.801966
1241,Lycium_andersonii,35.23456111,-114.1969069
1242,Lycium_andersonii,35.23474889,-114.1971719
1243,Lycium_andersonii,35.23507111,-114.1969161
1244,Lycium_andersonii,35.235075,-114.1968661
1245,Lycium_andersonii,35.23519306,-114.1968419
1246,Lycium_andersonii,35.235195,-114.1967969
1247,Lycium_andersonii,35.23523389,-114.1968811
1248,Lycium_andersonii,35.23527611,-114.1969342
1249,Lycium_andersonii,35.23541,-114.2012081
1250,Lycium_andersonii,35.23553,-114.20101
1251,Lycium_andersonii,35.23564417,-114.2011542
1252,Lycium_andersonii,35.23568889,-114.2011689
1253,Lycium_andersonii,35.23570806,-114.2009631
1254,Lycium_andersonii,35.23576111,-114.2009931
1255,Lycium_andersonii,35.23577111,-114.1969089
1256,Lycium_andersonii,35.23580111,-114.1965861
1257,Lycium_andersonii,35.23584,-114.2010769
1258,Lycium_andersonii,35.23596194,-114.1981469
1259,Lycium_andersonii,35.23626417,-114.2026156
1260,Lycium_andersonii,35.23626417,-114.2026156
1261,Lycium_andersonii,35.23673694,-114.2029919
1262,Lycium_andersonii,35.23674806,-114.2028161
1263,Lycium_andersonii,35.23675389,-114.2027381
1264,Lycium_andersonii,35.23677,-114.202675
1265,Lycium_andersonii,35.23688889,-114.2031
1266,Lycium_andersonii,35.23692111,-114.20286
1267,Lycium_andersonii,35.23694417,-114.2027411
1268,Lycium_andersonii,35.23703306,-114.2025542
1269,Lycium_andersonii,35.23708,-114.2027469
1270,Lycium_andersonii,35.23709917,-114.2026408
1271,Lycium_andersonii,35.23832111,-114.2013619
1272,Mammillaria_tetrancistra,35.23235,-115.796296
1273,Mammillaria_tetrancistra,35.23557917,-114.2010889
1274,Mammillaria_tetrancistra,35.23596111,-114.1970619
1275,Mirabilis_laevis,35.23840611,-114.2016642
1276,Monoptilon_bellidiforme,35.23576694,-114.1982439
1277,Monoptilon_bellidiforme,35.23679889,-114.2020969
1278,Monoptilon_bellioides,35.23555194,-114.2012519
1279,Monoptilon_bellioides,35.23564389,-114.201165
1280,Monoptilon_bellioides,35.23582611,-114.1965939
1281,Monoptilon_bellioides,35.23584194,-114.2009481
1282,Monoptilon_bellioides,35.23585,-114.2010181
1283,Monoptilon_bellioides,35.23585389,-114.1965869
1284,Monoptilon_bellioides,35.235885,-114.2012039
1285,Monoptilon_bellioides,35.23607806,-114.201105
1286,Monoptilon_bellioides,35.23608194,-114.2009439
1287,Monoptilon_bellioides,35.23616,-114.2010569
1288,Nicotiana_attenuata,35.234685,-114.1955089
1289,Opuntia_basilaris,35.231863,-115.796896
1290,Opuntia_basilaris,35.231872,-115.796144
1291,Opuntia_basilaris,35.232031,-115.793834
1292,Opuntia_basilaris,35.232037,-115.794113
1293,Opuntia_basilaris,35.232084,-115.794017
1294,Opuntia_basilaris,35.232126,-115.795973
1295,Opuntia_basilaris,35.232145,-115.794653
1296,Opuntia_basilaris,35.232167,-115.794533
1297,Opuntia_basilaris,35.232174,-115.794163
1298,Opuntia_basilaris,35.232328,-115.796705
1299,Opuntia_basilaris,35.23235,-115.796296
1300,Opuntia_basilaris,35.23238,-115.796016
1301,Opuntia_basilaris,35.232551,-115.79467
1302,Opuntia_basilaris,35.23559,-115.801802
1303,Opuntia_basilaris,35.236031,-115.801415
1304,Opuntia_basilaris,35.23444306,-114.1961981
1305,Opuntia_basilaris,35.23447806,-114.196435
1306,Opuntia_basilaris,35.23593194,-114.200925
1307,Opuntia_basilaris,35.23593694,-114.2010419
1308,Opuntia_basilaris,35.23625389,-114.2010619
1309,Opuntia_basilaris,35.23709917,-114.2026408
1310,Opuntia_basilaris,35.23731194,-114.1993869
1311,Opuntia_basilaris,35.23752417,-114.1994361
1312,Opuntia_basilaris,35.23856,-114.2018969
1313,Opuntia_bigelovii,35.23541694,-114.1981019
1314,Opuntia_bigelovii,35.23566,-114.1980269
1315,Opuntia_bigelovii,35.235715,-114.1980261
1316,Opuntia_bigelovii,35.23579,-114.1977311
1317,Opuntia_bigelovii,35.23580111,-114.1982439
1318,Opuntia_bigelovii,35.23582306,-114.1978511
1319,Opuntia_bigelovii,35.23603611,-114.19812
1320,Opuntia_bigelovii,35.23616694,-114.1981169
1321,Opuntia_bigelovii,35.236735,-114.2028531
1322,Opuntia_bigelovii,35.23677,-114.202675
1323,Opuntia_bigelovii,35.23707,-114.2021119
1324,Pectocarya_heterocarpa,35.23819611,-114.2012869
1325,Pectocarya_heterocarpa,35.23838389,-114.2014339
1326,Pectocarya_heterocarpa,35.23840611,-114.2010581
1327,Pectocarya_heterocarpa,35.23842806,-114.2016608
1328,Pectocarya_heterocarpa,35.23844111,-114.2015811
1329,Pectocarya_heterocarpa,35.23845306,-114.2014161
1330,Pectocarya_heterocarpa,35.238525,-114.20171
1331,Pectocarya_heterocarpa,35.23853111,-114.2017489
1332,Pectocarya_heterocarpa,35.23855111,-114.2009561
1333,Pectocarya_heterocarpa,35.23861,-114.2018981
1334,Pectocarya_heterocarpa,35.23863389,-114.2013669
1335,Pectocarya_heterocarpa,35.238655,-114.2011869
1336,Pectocarya_heterocarpa,35.23867306,-114.2010381
1337,Pectocarya_heterocarpa,35.23867806,-114.2011008
1338,Pectocarya_heterocarpa,35.23870111,-114.2011419
1339,Pectocarya_heterocarpa,35.238715,-114.2011361
1340,Pectocarya_heterocarpa,35.23878,-114.2011911
1341,Pectocarya_heterocarpa,35.23878306,-114.20109
1342,Pectocarya_heterocarpa,35.23878417,-114.2009861
1343,Pectocarya_penicillata,35.23444306,-114.1961981
1344,Pectocarya_penicillata,35.23449583,-114.1964389
1345,Pectocarya_penicillata,35.23568889,-114.2011689
1346,Pectocarya_penicillata,35.235885,-114.2012039
1347,Pectocarya_penicillata,35.235885,-114.2009511
1348,Pectocarya_penicillata,35.23593194,-114.200925
1349,Pectocarya_penicillata,35.23595694,-114.1969819
1350,Pectocarya_penicillata,35.23596306,-114.2010031
1351,Pectocarya_penicillata,35.23598028,-114.2009461
1352,Pectocarya_penicillata,35.23603611,-114.20097
1353,Pectocarya_penicillata,35.23605417,-114.1967908
1354,Pectocarya_penicillata,35.23756306,-114.1997619
1355,Pectocarya_penicillata,35.23819694,-114.201205
1356,Pectocarya_penicillata,35.23825889,-114.2012542
1357,Pectocarya_penicillata,35.23828611,-114.20129
1358,Pectocarya_penicillata,35.2383,-114.201345
1359,Pectocarya_penicillata,35.23832111,-114.2013619
1360,Pectocarya_penicillata,35.23835083,-114.20137
1361,Pectocarya_penicillata,35.23839306,-114.2013831
1362,Pectocarya_penicillata,35.23840611,-114.2010581
1363,Pectocarya_penicillata,35.238435,-114.2014131
1364,Pectocarya_penicillata,35.23846611,-114.2016969
1365,Pectocarya_penicillata,35.23847083,-114.2016969
1366,Pectocarya_penicillata,35.238655,-114.2011869
1367,Pectocarya_penicillata,35.23865611,-114.2012311
1368,Pectocarya_penicillata,35.23867806,-114.2011008
1369,Pectocarya_penicillata,35.238685,-114.201275
1370,Pectocarya_penicillata,35.23873917,-114.2013692
1371,Pectocarya_penicillata,35.23876,-114.2012019
1372,Pectocarya_penicillata,35.23878,-114.2011911
1373,Pectocarya_penicillata,35.238885,-114.2014742
1374,Peritoma_arborea,35.232295,-115.795991
1375,Perityle_emoryi,35.23451389,-114.1959189
1376,Perityle_emoryi,35.23452806,-114.1957731
1377,Perityle_emoryi,35.23456,-114.1967939
1378,Perityle_emoryi,35.23457306,-114.1959561
1379,Perityle_emoryi,35.234685,-114.1955089
1380,Perityle_emoryi,35.23609389,-114.1968831
1381,Perityle_emoryi,35.23853111,-114.2017489
1382,Phacelia_crenulata,35.23515111,-114.1966331
1383,Phacelia_crenulata,35.23557306,-114.1967789
1384,Phacelia_crenulata,35.23878306,-114.20109
1385,Phacelia_distans,35.23449583,-114.1964389
1386,Phacelia_distans,35.23719806,-114.1993192
1387,Phacelia_rotundifolia,35.23456889,-114.1956661
1388,Phacelia_rotundifolia,35.23542306,-114.2010881
1389,Phacelia_rotundifolia,35.23564417,-114.2011542
1390,Phoradendron_califoricum,35.231959,-115.796381
1391,Physalis_crassifolia,35.23564389,-114.19651
1392,Physalis_crassifolia,35.23580694,-114.1969381
1393,Physaria_tenella,35.23867306,-114.2010381
1394,Plagiobothrys_arizonicus,35.23441611,-114.196225
1395,Plagiobothrys_arizonicus,35.23444389,-114.1960519
1396,Plagiobothrys_arizonicus,35.23448194,-114.1956092
1397,Plagiobothrys_arizonicus,35.23449583,-114.1964389
1398,Plagiobothrys_arizonicus,35.23451389,-114.1959189
1399,Plagiobothrys_arizonicus,35.23452194,-114.1956542
1400,Plagiobothrys_arizonicus,35.23452806,-114.1957731
1401,Plagiobothrys_arizonicus,35.23453472,-114.1960733
1402,Plagiobothrys_arizonicus,35.23454417,-114.195945
1403,Plagiobothrys_arizonicus,35.23464889,-114.1954714
1404,Plagiobothrys_arizonicus,35.23747889,-114.1997269
1405,Plagiobothrys_arizonicus,35.23754389,-114.1997531
1406,Plagiobothrys_arizonicus,35.23756306,-114.1997619
1407,Plagiobothrys_arizonicus,35.23761389,-114.1997958
1408,Plagiobothrys_jonesii,35.2355675,-114.196495
1409,Plagiobothrys_jonesii,35.23561806,-114.1965
1410,Plagiobothrys_jonesii,35.23564389,-114.19651
1411,Plagiobothrys_jonesii,35.23564583,-114.19649
1412,Plagiobothrys_jonesii,35.235685,-114.1965592
1413,Plagiobothrys_jonesii,35.23576889,-114.1970119
1414,Plagiobothrys_jonesii,35.23577917,-114.1964989
1415,Plagiobothrys_jonesii,35.23584306,-114.1971508
1416,Plagiobothrys_jonesii,35.23586194,-114.1968558
1417,Plagiobothrys_jonesii,35.235925,-114.1965519
1418,Plagiobothrys_jonesii,35.23819694,-114.201205
1419,Plagiobothrys_jonesii,35.23825889,-114.2012542
1420,Plagiobothrys_jonesii,35.23828611,-114.20129
1421,Plagiobothrys_jonesii,35.23832111,-114.2013619
1422,Plagiobothrys_jonesii,35.23839306,-114.2013831
1423,Plagiobothrys_jonesii,35.238435,-114.2014131
1424,Plagiobothrys_jonesii,35.23844111,-114.2015811
1425,Plagiobothrys_jonesii,35.23845306,-114.2014161
1426,Plagiobothrys_jonesii,35.23846611,-114.2016969
1427,Plagiobothrys_jonesii,35.23847083,-114.2016969
1428,Plagiobothrys_jonesii,35.23851083,-114.2018461
1429,Plagiobothrys_jonesii,35.23854611,-114.2018681
1430,Plagiobothrys_jonesii,35.23855111,-114.2009561
1431,Plagiobothrys_jonesii,35.238595,-114.20196
1432,Plagiobothrys_jonesii,35.23861,-114.2018981
1433,Plagiobothrys_jonesii,35.23863389,-114.2013669
1434,Plagiobothrys_jonesii,35.23865611,-114.2012311
1435,Plagiobothrys_jonesii,35.238675,-114.20192
1436,Plagiobothrys_jonesii,35.23867806,-114.2011008
1437,Plagiobothrys_jonesii,35.238685,-114.201275
1438,Plagiobothrys_jonesii,35.23870111,-114.2011419
1439,Plagiobothrys_jonesii,35.238715,-114.2011361
1440,Plagiobothrys_jonesii,35.23873917,-114.2013692
1441,Plagiobothrys_jonesii,35.23876,-114.2012019
1442,Plagiobothrys_jonesii,35.23878,-114.2011911
1443,Plagiobothrys_jonesii,35.238885,-114.2014742
1444,Plagiobothrys_jonesii,35.23891889,-114.2014919
1445,Plantago_ovata,35.23542306,-114.2010881
1446,Plantago_ovata,35.23543583,-114.2010881
1447,Plantago_ovata,35.23553,-114.20101
1448,Plantago_ovata,35.23555194,-114.2012519
1449,Plantago_ovata,35.23557917,-114.2010889
1450,Plantago_ovata,35.23564389,-114.2012369
1451,Plantago_ovata,35.23564389,-114.201165
1452,Plantago_ovata,35.23576083,-114.2012369
1453,Plantago_ovata,35.23577111,-114.2010619
1454,Plantago_ovata,35.23580417,-114.2010669
1455,Plantago_ovata,35.23580694,-114.2012081
1456,Plantago_ovata,35.23583806,-114.2011642
1457,Plantago_ovata,35.23584,-114.2010769
1458,Plantago_ovata,35.23588,-114.2011439
1459,Plantago_ovata,35.235885,-114.2012039
1460,Plantago_ovata,35.23590194,-114.2011581
1461,Plantago_ovata,35.23593694,-114.2010419
1462,Plantago_ovata,35.23597694,-114.2009611
1463,Plantago_ovata,35.23607806,-114.201105
1464,Plantago_ovata,35.23612694,-114.2009489
1465,Plantago_ovata,35.23614306,-114.201045
1466,Plantago_ovata,35.23629111,-114.20103
1467,Plantago_ovata,35.23630917,-114.2010589
1468,Plantago_ovata,35.23853694,-114.2016939
1469,Plantago_ovata,35.23856,-114.2018969
1470,Salvia_dorrii,35.234495,-114.1961919
1471,Salvia_dorrii,35.234495,-114.1961919
1472,Salvia_dorrii,35.23449583,-114.1964389
1473,Salvia_dorrii,35.23453389,-114.1964339
1474,Salvia_dorrii,35.23453472,-114.1960733
1475,Salvia_dorrii,35.23764806,-114.199475
1476,Salvia_dorrii,35.23767306,-114.1994981
1477,Schismus_barbatus,35.23747194,-114.199445
1478,Schismus_barbatus,35.23752417,-114.1994361
1479,Schismus_barbatus,35.237555,-114.1994519
1480,Schismus_barbatus,35.23756306,-114.1997619
1481,Schismus_barbatus,35.23757611,-114.1994631
1482,Scutellaria_mexicana,35.23549806,-114.1964719
1483,Scutellaria_mexicana,35.23564389,-114.19651
1484,Scutellaria_mexicana,35.235685,-114.1965592
1485,Scutellaria_mexicana,35.23596111,-114.1970619
1486,Scutellaria_mexicana,35.23725806,-114.1992681
1487,Senegalia_gregii,35.231876,-115.796793
1488,Senegalia_gregii,35.231959,-115.796381
1489,Solidago_juliae,35.2355675,-114.196495
1490,Solidago_juliae,35.23561111,-114.1964839
1491,Solidago_juliae,35.23561806,-114.1965
1492,Solidago_juliae,35.23571,-114.1964731
1493,Solidago_juliae,35.23577889,-114.1964869
1494,Solidago_juliae,35.23577917,-114.1964989
1495,Solidago_juliae,35.23585389,-114.1965869
1496,Solidago_juliae,35.235885,-114.1965119
1497,Solidago_juliae,35.23604389,-114.1967319
1498,Solidago_juliae,35.23609389,-114.1968831
1499,Solidago_juliae,35.23620111,-114.1969569
1500,Solidago_juliae,35.23846611,-114.2016969
1501,Sphaeralcea_ambigua,35.232145,-115.796246
1502,Sphaeralcea_ambigua,35.23225,-115.796519
1503,Sphaeralcea_ambigua,35.232295,-115.795991
1504,Sphaeralcea_ambigua,35.232302,-115.796511
1505,Sphaeralcea_ambigua,35.232352,-115.796493
1506,Sphaeralcea_ambigua,35.232412,-115.796507
1507,Sphaeralcea_ambigua,35.232439,-115.796303
1508,Sphaeralcea_ambigua,35.232484,-115.796482
1509,Sphaeralcea_ambigua,35.232554,-115.795856
1510,Sphaeralcea_ambigua,35.232562,-115.796628
1511,Sphaeralcea_ambigua,35.236161,-115.802222
1512,Sphaeralcea_ambigua,35.236162,-115.802235
1513,Sphaeralcea_ambigua,35.236162,-115.802094
1514,Sphaeralcea_ambigua,35.236165,-115.802236
1515,Sphaeralcea_ambigua,35.236191,-115.802075
1516,Sphaeralcea_ambigua,35.236201,-115.80199
1517,Sphaeralcea_ambigua,35.23447889,-114.19636
1518,Sphaeralcea_ambigua,35.234555,-114.1954689
1519,Sphaeralcea_ambigua,35.23456889,-114.1956661
1520,Sphaeralcea_ambigua,35.234685,-114.1955089
1521,Sphaeralcea_ambigua,35.23471083,-114.195495
1522,Sphaeralcea_ambigua,35.23472,-114.1955161
1523,Sphaeralcea_ambigua,35.23507111,-114.1969161
1524,Sphaeralcea_ambigua,35.23513611,-114.1965961
1525,Sphaeralcea_ambigua,35.23519194,-114.1965831
1526,Sphaeralcea_ambigua,35.23520889,-114.1966581
1527,Sphaeralcea_ambigua,35.23541,-114.2012081
1528,Sphaeralcea_ambigua,35.23553583,-114.19658
1529,Sphaeralcea_ambigua,35.235585,-114.1965389
1530,Sphaeralcea_ambigua,35.23561806,-114.1965
1531,Sphaeralcea_ambigua,35.23564389,-114.19651
1532,Sphaeralcea_ambigua,35.23566,-114.1966419
1533,Sphaeralcea_ambigua,35.235685,-114.1965592
1534,Sphaeralcea_ambigua,35.23574306,-114.1965681
1535,Sphaeralcea_ambigua,35.23576889,-114.1970119
1536,Sphaeralcea_ambigua,35.23577889,-114.1964869
1537,Sphaeralcea_ambigua,35.2358,-114.196545
1538,Sphaeralcea_ambigua,35.23580694,-114.1969381
1539,Sphaeralcea_ambigua,35.23581417,-114.1966808
1540,Sphaeralcea_ambigua,35.23584306,-114.1971508
1541,Sphaeralcea_ambigua,35.23584389,-114.1970911
1542,Sphaeralcea_ambigua,35.23585389,-114.1965869
1543,Sphaeralcea_ambigua,35.23586194,-114.1968558
1544,Sphaeralcea_ambigua,35.235955,-114.196825
1545,Sphaeralcea_ambigua,35.23595694,-114.1969819
1546,Sphaeralcea_ambigua,35.23597694,-114.2009611
1547,Sphaeralcea_ambigua,35.23605417,-114.1967908
1548,Sphaeralcea_ambigua,35.23609389,-114.1968831
1549,Sphaeralcea_ambigua,35.23612,-114.19659
1550,Sphaeralcea_ambigua,35.23615889,-114.1979139
1551,Sphaeralcea_ambigua,35.23616806,-114.1970739
1552,Sphaeralcea_ambigua,35.23621694,-114.1967039
1553,Sphaeralcea_ambigua,35.23630917,-114.2010589
1554,Sphaeralcea_ambigua,35.236685,-114.2025811
1555,Sphaeralcea_ambigua,35.23724111,-114.1993031
1556,Sphaeralcea_ambigua,35.23724417,-114.1992681
1557,Sphaeralcea_ambigua,35.237255,-114.1992531
1558,Sphaeralcea_ambigua,35.23725806,-114.1992681
1559,Sphaeralcea_ambigua,35.23840611,-114.2016642
1560,Sphaeralcea_ambigua,35.23885194,-114.2014431
1561,Stylocline_micropoides,35.23542306,-114.2010881
1562,Stylocline_micropoides,35.23555194,-114.2012519
1563,Stylocline_micropoides,35.23564389,-114.201165
1564,Stylocline_micropoides,35.23564417,-114.2011542
1565,Stylocline_micropoides,35.23568889,-114.2011689
1566,Stylocline_micropoides,35.23570694,-114.20106
1567,Stylocline_micropoides,35.23576083,-114.2012369
1568,Stylocline_micropoides,35.2358,-114.196545
1569,Stylocline_micropoides,35.23580694,-114.2012081
1570,Stylocline_micropoides,35.23584,-114.2010769
1571,Stylocline_micropoides,35.23585,-114.2010181
1572,Stylocline_micropoides,35.23597694,-114.2009611
1573,Stylocline_micropoides,35.23603611,-114.20097
1574,Stylocline_micropoides,35.23607806,-114.201105
1575,Stylocline_micropoides,35.23608194,-114.2009439
1576,Stylocline_micropoides,35.23612694,-114.2009489
1577,Stylocline_micropoides,35.23825889,-114.2012542
1578,Stylocline_micropoides,35.238435,-114.2014131
1579,Stylocline_micropoides,35.23846611,-114.2016969
1580,Stylocline_micropoides,35.23847083,-114.2016969
1581,Stylocline_micropoides,35.23847083,-114.201435
1582,Stylocline_micropoides,35.23857194,-114.2018439
1583,Stylocline_micropoides,35.238655,-114.2011869
1584,Stylocline_micropoides,35.238675,-114.20192
1585,Stylocline_micropoides,35.23878,-114.2011911
1586,Stylocline_micropoides,35.23878417,-114.2009861
1587,Tetraneuris_acaulis,35.23451194,-114.1957639
1588,Tidestromia_suffruticosa,35.23182,-115.796439
1589,Tidestromia_suffruticosa,35.231931,-115.796745
1590,Tidestromia_suffruticosa,35.231985,-115.796931
1591,Tidestromia_suffruticosa,35.232145,-115.796246
1592,Tidestromia_suffruticosa,35.232159,-115.796516
1593,Tidestromia_suffruticosa,35.232173,-115.796108
1594,Tidestromia_suffruticosa,35.232186,-115.796399
1595,Tidestromia_suffruticosa,35.23219,-115.796098
1596,Tidestromia_suffruticosa,35.232295,-115.795991
1597,Tidestromia_suffruticosa,35.23460306,-114.1968219
1598,Uropappus_lindleyi,35.23577917,-114.1964989
1599,Uropappus_lindleyi,35.23609389,-114.1968831
1600,Yucca_schidigera,35.231778,-115.796885
1601,Yucca_schidigera,35.231783,-115.793979
1602,Yucca_schidigera,35.23183,-115.79458
1603,Yucca_schidigera,35.23183,-115.79458
1604,Yucca_schidigera,35.231832,-115.793838
1605,Yucca_schidigera,35.231849,-115.794288
1606,Yucca_schidigera,35.231849,-115.794288
1607,Yucca_schidigera,35.231859,-115.795887
1608,Yucca_schidigera,35.231957,-115.79388
1609,Yucca_schidigera,35.231963,-115.793695
